Country,object
Mexico,SAP SE -SAPN.MX
Germany,SARTORIUS AG VORZUGSAKTIEN O.ST -SRT3.SG
Mexico,Sanofi -SNYN.MX
Germany,STROEER SE + CO. KGAA -SAX.DU
Germany,SARTORIUS AG O.N. -SRT.HA
Germany,SALZGITTER AG Inhaber-Aktien o. -SZG.SG
Germany,STROEER SE + CO. KGAA -SAX.BE
Germany,SALZGITTER AG O.N. -SZG.HA
USA,"Subaye, Inc. -SBAY"
Mexico,Starbucks Corporation -SBUX.MX
Australia,Sabre Resources Limited -SBR.AX
Germany,SBERBANK ADR REGS/4 RL3 -SBNC.BE
Germany,Sberbank of Russia PJSC Reg.Shs -SBNC.SG
Mexico,J Sainsbury plc -SBRYN.MX
USA,SmartChase Corp. -SCHS
Germany,SCHLOSS WACHENHEIM AG O.N -SWA.DU
India,Thomas Scott (India) Limited -THOMASCOTT.NS
Germany,SMT SCHARF AG -S4A.BE
Germany,SMT SCHARF AG -S4A.DU
Mexico,Thermo Fisher Scientific Inc. -TMO.MX
India,Maharashtra Scooters Limited -MAHSCOOTER.NS
Germany,SCHLOSS WACHENHEIM AG O.N -SWA.BE
Germany,SMT Scharf AG Inhaber-Aktien o. -S4A.SG
Germany,Schaltbau Holding AG Inhaber-Ak -SLT.SG
India,Sequent Scientific Limited -SEQUENT.NS
Germany,SNP SCHNEID.-NEUREIT.O.N. -SHF.DU
Germany,SMT SCHARF AG -S4A.HA
Germany,SCHALTBAU HOLDING O.N -SLT.DU
Germany,SNP SCHNEIDER-NEUREITHER & PA.I -SHF.SG
Germany,SNP SCHNEID.-NEUREIT.O.N. -SHF.BE
Germany,SNP Schneider-Neureither & Partner AG -SHF.DE
Germany,Schloss Wachenheim AG Inhaber-A -SWA.SG
Australia,SpeedCast International Limited -SDA.AX
Australia,SDI Limited -SDI.AX
USA,"Sector 10, Inc. -SECI"
USA,"Sentisearch, Inc. -SSRC"
USA,"Sparta Commercial Services, Inc. -SRCO"
India,Maharashtra Seamless Limited -MAHSEAMLES.NS
Australia,Service Stream Limited -SSM.AX
India,Inventure Growth & Securities Limited -INVENTURE.NS
Australia,Seafarms Group Limited -SFG.AX
Germany,Softship AG -SFO.DE
Germany,Softline AG Inhaber-Aktien o.N. -SFD1.SG
Australia,Sheffield Resources Limited -SFX.AX
Germany,SFC ENERGY AG -F3C.DU
Germany,SOFTSHIP AG O.N. -SFO.BE
Germany,SOFTLINE AG O.N. -SFD1.DU
Germany,SOFTSHIP AG Inhaber-Aktien o.N. -SFO.SG
Germany,SFC Energy AG Inhaber-Aktien o. -F3C.SG
Germany,SFC ENERGY AG -F3C.BE
USA,SigmaBroadband Co. -SGRB
USA,SunGame Corporation -SGMZ
Germany,SGL CARBON SE O.N. -SGL.HA
Germany,SGL CARBON SE O.N. -SGL.BE
Germany,SGL CARBON SE Inhaber-Aktien o. -SGL.SG
Australia,Sacgasco Limited -SGC.AX
USA,Sanguine Corp. -SGUI
India,Shyam Telecom Limited -SHYAMTEL.NS
India,Shiva Texyarn Limited -SHIVTEX.NS
India,Shoppers Stop Limited -SHOPERSTOP.NS
Australia,ShareRoot Limited -SRO.AX
Germany,SHW AG -SW1.BE
India,Shivam Autotech Limited -SHIVAMAUTO.NS
India,Liberty Shoes Limited -LIBERTSHOE.NS
Germany,SHS VIVEON AG -SHWK.BE
Germany,SHS VIVEON AG -SHWK.DU
India,Shree Renuka Sugars Limited -RENUKA.NS
Mexico,The Sherwin-Williams Company -SHW.MX
India,Shilpi Cable Technologies Limited -SHILPI.NS
Australia,Shenhua International Limited -SHU.AX
Germany,SHS VIVEON AG Inhaber-Aktien o. -SHWK.SG
Germany,SHW AG -SW1.DU
Australia,The Reject Shop Limited -TRS.AX
India,Strides Shasun Limited -STAR.NS
India,Shreyans Industries Limited -SHREYANIND.NS
Australia,Shree Minerals Limited -SHH.AX
India,Shrenuj & Company Limited -SHRENUJ.NS
Germany,SHW AG Inhaber-Aktien o.N. -SW1.SG
Taiwan,Tze Shin International Co. Ltd. -2611.TW
USA,Sitestar Corporation -SYTE
USA,"Sibannac, Inc. -SNNC"
USA,Sionix Corp. -SINX
Australia,Sietel Limited -SSL.AX
Germany,Sixt SE Inhaber-Stammaktien o.N -SIX2.SG
India,Simbhaoli Sugars Limited -SIMBHALS.NS
Australia,Sprintex Limited -SIX.AX
Germany,SIEMENS AG NA -SIE.BE
India,Siyaram Silk Mills Limited -SIYSIL.NS
Germany,SINNERSCHRADER O.N. -SZZ.BE
Australia,Simavita Limited -SVA.AX
Germany,SIEMENS AG NA -SIE.DU
India,Sicagen India Limited -SICAGEN.NS
USA,"SIGA Technologies, Inc. -SIGA"
Germany,SINNERSCHRADER AG Inhaber-Aktie -SZZ.SG
Germany,SIXT SE VZO O.N. -SIX3.BE
Germany,SIEMENS AG NA -SIE.HA
Germany,SIEMENS AG NAMENS-AKTIEN O.N. -SIE.SG
India,SIL Investments Ltd. -SILINV.NS
Germany,SIXT SE ST O.N. -SIX2.BE
India,Sintex Industries Limited -SINTEX.NS
India,REI Six Ten Retail Limited -REISIXTEN.NS
India,Standard Industries Limited -SIL.NS
India,Simplex Infrastructures Limited -SIMPLEXINF.NS
India,SJVN Limited -SJVN.NS
India,Skipper Limited -SKIPPER.NS
Germany,SKW Stahl-Metallurgie Hldg AG N -SK1A.SG
Australia,Skyfii Limited -SKF.AX
Germany,SKW STAHL-MET.HLDG. NA ON -SK1A.BE
Germany,SKW STAHL-MET.HLDG. NA ON -SK1A.DU
India,SKIL Infrastructure Limited -SKIL.NS
Germany,SKW STAHL-MET.HLDG. NA ON -SK1A.HA
Australia,Superloop Limited -SLC.AX
USA,Smith-Midland Corporation -SMID
Germany,SMA Solar Technology AG Inhaber -S92.SG
Germany,SMA SOLAR TECHNOL.AG -S92.HA
Australia,Soon Mining Limited -SMG.AX
Germany,SMA SOLAR TECHNOL.AG -S92.DU
Germany,SMHN.SG -SMHN.SG
Australia,Stanmore Coal Limited -SMR.AX
Germany,SANOFI SA INHABER EO 2 -SNW.DU
Germany,SANOFI SA INHABER EO 2 -SNW.HA
USA,"Spine Injury Solutions, Inc. -SPIN"
India,Infinite Computer Solutions (India) Limited -INFINITE.NS
Germany,SOFTWARE AG O.N. -SOW.HA
Germany,Software Aktiengesellschaft -SOW.DE
India,Compucom Software Limited -COMPUSOFT.NS
Germany,First Solar Inc. Registered Sha -F3A.SG
Germany,SOLARWORLD AG O.N. -SWVK.BE
Australia,SomnoMed Limited -SOM.AX
Australia,Sovereign Metals Limited -SVM.AX
Germany,SOFTING AG O.N. -SYT.BE
Germany,SOLARWORLD AG O.N. -SWVK.HA
Germany,SOFTWARE AG O.N. -SOW.BE
Germany,"FIRST SOLAR INC. D -,001 -F3A.DU"
India,California Software Company Limited -CALSOFT.NS
India,Sobha Limited -SOBHA.NS
India,aurionPro Solutions Limited -AURIONPRO.NS
Germany,SOFTWARE AG O.N. -SOW.DU
India,8K Miles Software Services Limited -8KMILES.NS
India,Soma Textiles & Industries Limited -SOMATEX.NS
Germany,"FIRST SOLAR INC. D -,001 -F3A.BE"
USA,"SpectralCast, Inc. -SPEC"
Mexico,Sprint Corporation -S.MX
India,SPML Infra Limited -SPMLINFRA.NS
India,Spentex Industries Limited -SPENTEX.NS
India,Speciality Restaurants Limited -SPECIALITY.NS
India,SPL Industries Limited -SPLIL.NS
India,Vardhman Special Steels Limited -VSSL.NS
Mexico,Spectris plc -SXSN.MX
Mexico,Sempra Energy -SRE.MX
India,SRF Limited -SRF.NS
India,Sreeleathers Limited -SREEL.NS
Australia,Stellar Resources Limited -SRZ.AX
Germany,STARBUCKS CORP. Reg. Shares DL -SRB.SG
USA,Spire Inc. -SR
Australia,Spicers Limited -SRS.AX
Germany,B7J.SG -B7J.SG
India,SREI Infrastructure Finance Limited -SREINFRA.NS
Germany,SARTORIUS AG VZO O.N. -SRT3.HA
Germany,SARTORIUS AG O.N. -SRT.BE
India,TVS Srichakra -TVSSRICHAK.NS
Australia,Saferoads Holdings Limited -SRH.AX
India,SRS Limited -SRSLTD.NS
Australia,Story-I Limited -SRY.AX
India,Sterlite Technologies Limited -STRTECH.NS
USA,Strasbaugh -STRB
Germany,United States Steel Corp. Regis -USX1.SG
India,STI India Limited -STINDIA.NS
Australia,Stonewall Resources Limited -SWJ.AX
Germany,UNITED STATES STEEL DL 1 -USX1.DU
Germany,UNITED STATES STEEL DL 1 -USX1.BE
Germany,CAPITAL STAGE AG -CAP.DU
Germany,CAPITAL STAGE AG -CAP.BE
India,VISA Steel Limited -VISASTEEL.NS
Germany,"STRYKER CORP. DL-,10 -SYK.DU"
India,Sterling Tools Limited -STERTOOLS.NS
Germany,"STRYKER CORP. DL-,10 -SYK.BE"
Germany,STEICO SE -ST5.DU
Germany,"STORA ENSO OYJ R EO 1,70 -ENUR.BE"
Germany,STEICO SE Inhaber-Aktien o.N. -ST5.SG
Germany,STORA ENSO OYJ Reg. Shares Cl.R -ENUR.SG
Germany,"WAL-MART STRS DL-,10 -WMT.DU"
USA,Severn Trent Plc -STRNY
Germany,STEICO SE -ST5.DE
Mexico,"Constellation Brands, Inc. -STZ.MX"
Germany,"STORA ENSO OYJ R EO 1,70 -ENUR.DU"
India,STEL Holdings Limited -STEL.NS
Taiwan,"Star Comgistic Capital Co., Ltd. -4930.TW"
Germany,Stryker Corporation -SYK.DE
Germany,SURTECO SE -SUR.DU
India,Supreme Infrastructure India Limited -SUPREMEINF.NS
India,Suzlon Energy Limited -SUZLON.NS
India,Sunteck Realty Limited -SUNTECK.NS
Germany,SURTECO SE -SUR.HA
India,Sumeet Industries Limited. -SUMEETINDS.NS
Mexico,SUPERVALU Inc. -SVU.MX
India,Sundaram-Clayton Limited -SUNCLAYLTD.NS
Germany,SUEDZUCKER AG O.N. -SZU.BE
Australia,Superior Resources Limited -SPQ.AX
India,Suprajit Engineering Limited -SUPRAJIT.NS
India,Superhouse Limited -SUPERHOUSE.NS
India,Summit Securities Limited -SUMMITSEC.NS
Germany,SURTECO SE -SUR.BE
India,Mawana Sugars Limited -MAWANASUG.NS
India,Sudar Industries Limited -SUDAR.NS
India,The Supreme Industries Limited -SUPREMEIND.NS
Germany,SUEDZUCKER AG O.N. -SZU.DU
Germany,SUEDZUCKER AG Inhaber-Aktien o. -SZU.SG
Australia,Super Retail Group Limited -SUL.AX
India,Super Spinning Mills Limited -SUPERSPIN.NS
India,Suryalakshmi Cotton Mills Limited -SURYALAXMI.NS
Germany,Surteco SE -SUR.DE
India,Supreme Tex Mart Limited -SUPREMETEX.NS
Germany,"SULZER NAM. SF -,01 -SUL1.DU"
Australia,Sunvest Corporation Limited -SVS.AX
India,Surana Corporation Limited -SURANACORP.NS
Germany,"Sulzer AG Namens-Aktien SF -,01 -SUL1.SG"
India,Parrys Sugar Industries Limited -PARRYSUGAR.NS
India,Subex Limited -SUBEX.NS
Germany,UNITED PARCEL SE.B DL-01 -UPAB.DU
Germany,Syngenta AG -SVJ.DE
Germany,"Syngenta AG Nam.-Aktien SF 0,10 -SVJ.SG"
Germany,UNITED PARCEL SE.B DL-01 -UPAB.BE
Germany,"SYNGENTA AG NA SF 0,1 -SVJ.BE"
Germany,"SWATCH GRP AG INH.SF 2,25 -UHR.DU"
Germany,SWISSCOM AG Namens-Aktien SF 1 -SWJ.SG
Germany,"SWATCH GRP AG INH.SF 2,25 -UHR.BE"
India,Swan Energy Limited -SWANENERGY.NS
Mexico,The Swatch Group AG -UHRN.MX
Australia,Seymour Whyte Limited -SWL.AX
Germany,"SWATCH GRP AG NAM.SF 0,45 -UHRN.BE"
Germany,SWISSCOM AG NAM. SF 1 -SWJ.DU
India,Swelect Energy Systems Limited -SWELECTES.NS
Germany,SolarWorld AG Inhaber-Aktien o. -SWVK.SG
Germany,SYGNIS AG -LIO1.DU
Germany,SYMANTEC CORP. Registered Share -SYM.SG
Germany,Symrise AG Inhaber-Aktien o.N. -SY1.SG
Germany,SYMRISE AG INH. O.N. -SY1.DU
Germany,"SYMANTEC CORP. DL-,01 -SYM.DU"
Germany,SYMRISE AG INH. O.N. -SY1.HA
Germany,Vectron Systems AG Inhaber-Akti -V3S.SG
Germany,VECTRON SYSTEMS O.N. -V3S.DU
India,Banswara Syntex Limited -BANSWRAS.NS
Germany,Syzygy AG -SYZ.DE
India,Prajay Engineers Syndicate Limited -PRAENG.NS
Germany,Vestas Wind Systems A/S -VWSA.DE
India,Syndicate Bank -SYNDIBANK.NS
Germany,Syzygy AG Inhaber-Aktien o.N. -SYZ.SG
Germany,SYZYGY AG O.N. -SYZ.DU
Germany,"SYMANTEC CORP. DL-,01 -SYM.BE"
Germany,SYMRISE AG INH. O.N. -SY1.BE
Germany,SOFTING AG Inhaber-Aktien o.N. -SYT.SG
Mexico,Symrise AG -SY1N.MX
Germany,SALZGITTER AG O.N. -SZG.DU
Taiwan,Taiwan Tea Corporation -2913.TW
USA,"Table Trac, Inc. -TBTC"
USA,"Talon International, Inc. -TALN"
Australia,Talisman Mining Limited -TLM.AX
India,Talbros Automotive Components Limited -TALBROAUTO.NS
Australia,"Trustees Australia Limited, Prior to Reverse Merger with Cashwerkz Pty Ltd -TAU.AX"
India,Tata Metaliks Limited -TATAMETALI.NS
India,Tarmat Limited -TARMAT.NS
Germany,TAKKT AG Inhaber-Aktien o.N. -TTK.SG
Germany,Talanx AG Namens-Aktien o.N. -TLX.SG
Germany,TALANX AG NA O.N. -TLX.BE
Germany,TAKKT AG O.N. -TTK.HA
India,Tamilnadu Telecommunications Limited -TNTELE.NS
Germany,TALANX AG NA O.N. -TLX.HA
Germany,TALANX AG NA O.N. -TLX.DU
India,Tata Investment Corporation Limited -TATAINVEST.NS
India,Tantia Constructions Limited -TANTIACONS.NS
India,Tata Coffee Limited -TATACOFFEE.NS
Australia,TAG Pacific Limited -TAG.AX
India,Tanla Solutions Limited -TANLA.NS
India,Tarapur Transformers Limited -TARAPUR.NS
Australia,Tribune Resources Limited -TBR.AX
USA,Toucan Interactive Corp. -TCNT
Australia,Transmetro Corporation Limited -TCO.AX
USA,"TechniScan, Inc. -TSNI"
India,TeamLease Services Limited -TEAMLEASE.NS
Germany,TECHNOTRANS AG NA O.N. -TTR1.DU
Germany,"Telefónica, S.A. -TNE2.SG"
India,Technocraft Industries (India) Limited -TIIL.NS
Germany,UTD TECHN. DL 1 -UTC1.DU
India,Transwarranty Finance Limited -TFL.NS
Germany,11 88 0 Solutions AG -TGT.DE
Germany,11 88 0 SOLUTIONS AG -TGT.DU
Australia,360 Capital Group Limited -TGP.AX
Germany,11 88 0 SOLUTIONS AG -TGT.BE
Australia,Thorn Group Limited -TGA.AX
Germany,11 88 0 Solutions AG Inhaber-Ak -TGT.SG
Germany,THYSSENKRUPP AG O.N. -TKA.HA
Germany,thyssenkrupp AG Inhaber-Aktien -TKA.SG
Australia,Think Childcare Limited -TNK.AX
India,Indo Thai Securities Limited -INDOTHAI.NS
India,Time Technoplast Limited -TIMETECHNO.NS
India,TIL Limited -TIL.NS
India,Timken India Limited -TIMKEN.NS
India,Tips Industries Limited -TIPSINDLTD.NS
Germany,BAUMOT GROUP AG -TIN.BE
Mexico,Tiffany & Co. -TIF.MX
Mexico,Time Inc. -TIME.MX
Germany,Baumot Group AG Inhaber-Aktien -TIN.SG
India,Titagarh Wagons Limited -TWL.NS
Mexico,"The TJX Companies, Inc. -TJX.MX"
Germany,THYSSENKRUPP AG O.N. -TKA.DU
Germany,THYSSENKRUPP AG O.N. -TKA.BE
Australia,Traka Resources Limited -TKL.AX
Germany,TELES AG INFORMATIONSTECHNOL. I -TLI.SG
Germany,TELES AG INFORM.TECHN. -TLI.DU
Germany,TELES Aktiengesellschaft Informationstechnologien -TLI.DE
Australia,Thomson Resources Limited -TMZ.AX
Australia,Tesserent Limited -TNT.AX
Australia,TNG Limited -TNG.AX
Germany,"TOTAL S.A. EO 2,50 -TOTB.DU"
Germany,"TOTAL S.A. EO 2,50 -TOTB.BE"
Germany,"TOTAL S.A. EO 2,50 -TOTB.HA"
India,Tokyo Plast International Limited -TOKYOPLAST.NS
Germany,TRIPLAN AG Inhaber-Aktien o.N. -TPN.SG
Germany,TRIPLAN AG O.N. -TPN.BE
Australia,TPI Enterprises Limited -TPE.AX
Germany,TRIPLAN AG O.N. -TPN.DU
Australia,TPC Consolidated Limited -TPC.AX
India,Tricom India Limited -TRICOM.NS
India,Transformers & Rectifiers (India) Limited -TRIL.NS
India,Triveni Engineering & Industries Limited -TRIVENI.NS
Australia,TTG Fintech Limited -TUP.AX
Germany,TECHNOTRANS AG NA O.N. -TTR1.BE
India,T.T. Limited -TTL.NS
Germany,TUI AG NA O.N. -TUI1.DU
Germany,TUI AG NA O.N. -TUI1.HA
India,Triveni Turbine Limited -TRITURBINE.NS
Germany,TUI AG NA O.N. -TUI1.BE
Australia,TV2U International Limited -TV2.AX
Taiwan,"Ruentex Development Co.,Ltd. -9945.TW"
Taiwan,"Taiwan Hon Chuan Enterprise Co., Ltd. -9939.TW"
Taiwan,"National Petroleum Co., Ltd. -9937.TW"
Taiwan,The Great Taipei Gas Corporation -9908.TW
Taiwan,Ton Yi Industrial Corp. -9907.TW
Taiwan,Taiwan Cogeneration Corporation -8926.TW
Taiwan,Powertech Technology Inc. -6239.TW
Taiwan,"Flytech Technology Co., Ltd. -6206.TW"
Taiwan,"YaHorng Electronic Co., Ltd. -6201.TW"
Taiwan,Harvatek Corporation -6168.TW
Taiwan,King Core Electronics Inc. -6155.TW
Taiwan,"Career Technology (MFG.) Co., Ltd. -6153.TW"
Taiwan,"Power Quotient International Co., Ltd. -6145.TW"
Taiwan,"Shih Wei Navigation Co., Ltd. -5608.TW"
Taiwan,"Founding Construction & Development Co., Ltd. -5533.TW"
Taiwan,Abnova (Taiwan) Corporation -4133.TW
Taiwan,"ACES Electronics Co., Ltd. -3605.TW"
Taiwan,"San Chih Semiconductor Co., Ltd. -3579.TW"
Taiwan,Neo Solar Power Corporation -3576.TW
Taiwan,"FocalTech Systems Co., Ltd. -3545.TW"
Taiwan,Young Optics Inc. -3504.TW
Taiwan,Innolux Corporation -3481.TW
Taiwan,"Wha Yu Industrial Co., Ltd. -3419.TW"
Taiwan,"PROMISE Technology, Inc. -3057.TW"
Taiwan,Faraday Technology Corporation -3035.TW
Taiwan,Novatek Microelectronics Corp. -3034.TW
Taiwan,"Holy Stone Enterprise Co., Ltd. -3026.TW"
Taiwan,"Loop Telecommunication International, Inc. -3025.TW"
Taiwan,IEI Integration Corp. -3022.TW
Taiwan,"Asia Optical Co., Inc. -3019.TW"
Taiwan,"Tung Kai Technology Engineering Co., LTD. -3018.TW"
Taiwan,Wah Lee Industrial Corp. -3010.TW
Taiwan,Ruentex Industries Limited -2915.TW
Taiwan,"Les Enphants Co., Ltd. -2911.TW"
Taiwan,"Collins Co., Ltd. -2906.TW"
Taiwan,"Mercuries & Associates,Holding Ltd. -2905.TW"
Taiwan,"Far Eastern Department Stores, Ltd. -2903.TW"
Taiwan,"Taishin Financial Holding Co., Ltd. -2887.TW"
Taiwan,"Cathay Financial Holding Co., Ltd. -2882.TW"
Taiwan,China Bills Finance Corporation -2820.TW
Taiwan,Yang Ming Marine Transport Corporation -2609.TW
Taiwan,Kerry TJ Logistics Company Limited -2608.TW
Taiwan,U-Ming Marine Transport Corporation -2606.TW
Taiwan,Sincere Navigation Corporation -2605.TW
Taiwan,Evergreen Marine Corporation (Taiwan) Ltd -2603.TW
Taiwan,"Delpha Construction Co.,Ltd. -2530.TW"
Taiwan,Infortrend Technology Inc. -2495.TW
Taiwan,"TA-I Technology Co., Ltd. -2478.TW"
Taiwan,"Phihong Technology Co., Ltd. -2457.TW"
Taiwan,Chilisin Electronics Corp. -2456.TW
Taiwan,Enlight Corporation -2438.TW
Taiwan,"Pal Wonn (Taiwan) Co., Ltd. -2429.TW"
Taiwan,Hitron Technologies Inc. -2419.TW
Taiwan,Gigastorage Corporation -2406.TW
Taiwan,"Elite Material Co., Ltd. -2383.TW"
Taiwan,Realtek Semiconductor Corp. -2379.TW
Taiwan,"Micro-Star International Co., Ltd. -2377.TW"
Taiwan,"Ability Enterprise Co., Ltd. -2374.TW"
Taiwan,Acer Incorporated -2353.TW
Taiwan,Qisda Corporation -2352.TW
Taiwan,Synnex Technology International Corporation -2347.TW
Taiwan,Mosel Vitelic Inc. -2342.TW
Taiwan,Taiwan Mask Corporation -2338.TW
Taiwan,"Elitegroup Computer Systems Co., Ltd. -2331.TW"
Taiwan,Pan-International Industrial Corp. -2328.TW
Taiwan,Yageo Corporation -2327.TW
Taiwan,CMC Magnetics Corporation -2323.TW
Taiwan,"Tecom Co., Ltd. -2321.TW"
Taiwan,"Compeq Manufacturing Co., Ltd. -2313.TW"
Taiwan,"Advanced Semiconductor Engineering, Inc. -2311.TW"
Taiwan,"Yulon Nissan Motor Co., Ltd -2227.TW"
Taiwan,"Hotai Motor Co., Ltd. -2207.TW"
Taiwan,"NanKang Rubber Tire Corp., Ltd. -2101.TW"
Taiwan,"Chun Yu Works & Co., Ltd. -2012.TW"
Taiwan,"Chun Yuan Steel Industry Co.,Ltd. -2010.TW"
Taiwan,Tung Ho Steel Enterprise Corporation -2006.TW
Taiwan,"China Glaze Co., Ltd. -1809.TW"
Taiwan,"Run Long Construction Co.,Ltd. -1808.TW"
Taiwan,Maywufa Company Ltd. -1731.TW
Taiwan,"Taiwan Sanyo Electric Co.,Ltd. -1614.TW"
Taiwan,Walsin Lihwa Corporation -1605.TW
Taiwan,Syncmold Enterprise Corp. -1582.TW
Taiwan,"CHANG TYPE Industrial Co., Ltd. -1541.TW"
Taiwan,"Mobiletron Electronics Co., Ltd. -1533.TW"
Taiwan,"Ta Yih Industrial Co., Ltd. -1521.TW"
Taiwan,"Li Peng Enterprise Co., Ltd. -1447.TW"
Taiwan,"Lealea Enterprise Co., Ltd. -1444.TW"
Taiwan,Formosa Chemicals & Fibre Corporation -1326.TW
Taiwan,"Sun Yad Technology Co., Ltd. -1316.TW"
Taiwan,UPC Technology Corporation -1313.TW
Taiwan,TTET Union Corporation -1232.TW
Taiwan,"Fwusow Industry Co., Ltd. -1219.TW"
Taiwan,"Super Dragon Technology Co., Ltd -9955.TW"
Taiwan,"Shinih Enterprise Co., Ltd. -9944.TW"
Taiwan,"Holiday Entertainment Co.,Ltd -9943.TW"
Taiwan,Taiwan Acceptance Corporation -9941.TW
Taiwan,Globe Union Industrial Corp. -9934.TW
Taiwan,"Choice Development, Inc. -9929.TW"
Taiwan,"China Television Company, Ltd. -9928.TW"
Taiwan,"Thye Ming Industrial Co., Ltd. -9927.TW"
Taiwan,"Taiwan Shin Kong Security Co.,Ltd. -9925.TW"
Taiwan,"Taiwan Fu Hsing Industrial Co., Ltd. -9924.TW"
Taiwan,"Kang Na Hsiung Enterprise Co., Ltd -9919.TW"
Taiwan,Shin Shin Natural Gas Company Limited -9918.TW
Taiwan,"Merida Industry Co.,Ltd. -9914.TW"
Taiwan,Taiwan Sakura Corporation -9911.TW
Taiwan,Advanced Power Electronics Corp. -8261.TW
Taiwan,Darfon Electronics Corporation -8163.TW
Taiwan,Global Mixed-Mode Technology Inc. -8081.TW
Taiwan,AV TECH Corporation -8072.TW
Taiwan,Nan Ya Printed Circuit Board Corporation -8046.TW
Taiwan,Sitronix Technology Corporation -8016.TW
Taiwan,"Depo Auto Parts Industrial Co., Ltd. -6605.TW"
Taiwan,Arima Optoelectronics Corporation -6289.TW
Taiwan,E-Life Mall Corporation -6281.TW
Taiwan,Sigurd Microelectronics Corporation -6257.TW
Taiwan,Ene Technology Inc. -6243.TW
Taiwan,Waffer Technology Corporation -6235.TW
Taiwan,"Kinko Optical Co., Ltd. -6209.TW"
Taiwan,"Chant Sincere Co., Ltd. -6205.TW"
Taiwan,"Jess-link Products Co., Ltd. -6197.TW"
Taiwan,"Lumax International Corp., Ltd. -6192.TW"
Taiwan,Dafeng TV Ltd. -6184.TW
Taiwan,"ADLINK Technology, Inc. -6166.TW"
Taiwan,Prime Electronics & Satellitics Inc. -6152.TW
Taiwan,"Plotech Co.,Ltd -6141.TW"
Taiwan,"L&K Engineering Co., Ltd. -6139.TW"
Taiwan,In Win Development Inc. -6117.TW
Taiwan,"Shining Building Business Co.,Ltd. -5531.TW"
Taiwan,"Sweeten Real Estate Development Co.,Ltd. -5525.TW"
Taiwan,"Farglory Land Development CO., LTD. -5522.TW"
Taiwan,EverFocus Electronics Corporation -5484.TW
Taiwan,"Sonix Technology Co., Ltd. -5471.TW"
Taiwan,Pegatron Corporation -4938.TW
Taiwan,"Far EasTone Telecommunications Co., Ltd. -4904.TW"
Taiwan,"Tongtai Machine & Tool Co., Ltd. -4526.TW"
Taiwan,PhytoHealth Corporation -4108.TW
Taiwan,Apex Medical Corporation -4106.TW
Taiwan,"FIC Global, Inc. -3701.TW"
Taiwan,"Young Fast Optoelectronics Co., Ltd. -3622.TW"
Taiwan,"Gamma Optical Co., Ltd. -3557.TW"
Taiwan,Copartner Technology Corporation -3550.TW
Taiwan,"LOTES Co., Ltd. -3533.TW"
Taiwan,Green Energy Technology Inc. -3519.TW
Taiwan,ASRock Inc. -3515.TW
Taiwan,"Well Shin Technology Co., Ltd. -3501.TW"
Taiwan,Global UniChip Corp. -3443.TW
Taiwan,"Genius Electronic Optical Co., Ltd. -3406.TW"
Taiwan,Genesis Photonics Inc. -3383.TW
Taiwan,GeoVision Inc. -3356.TW
Taiwan,"Powertech Industrial Co., Ltd. -3296.TW"
Taiwan,Wistron Corporation -3231.TW
Taiwan,Kinsus Interconnect Technology Corp. -3189.TW
Taiwan,104 Corporation -3130.TW
Taiwan,"Davicom Semiconductor, Inc. -3094.TW"
Taiwan,Nichidenbo Corporation -3090.TW
Taiwan,Leader Electronics Inc. -3058.TW
Taiwan,Apex Science & Engineering Corp. -3052.TW
Taiwan,AOpen Inc. -3046.TW
Taiwan,"Taiwan Mobile Co., Ltd -3045.TW"
Taiwan,Tripod Technology Corporation -3044.TW
Taiwan,"Compucase Enterprise Co., Ltd. -3032.TW"
Taiwan,Bright LED Electronics Corp. -3031.TW
Taiwan,"Largan Precision Co., Ltd. -3008.TW"
Taiwan,K.S. Terminals Inc. -3003.TW
Taiwan,AHOKU Electronic Company -3002.TW
Taiwan,President Chain Store Corporation -2912.TW
Taiwan,"Test-Rite International Co., Ltd. -2908.TW"
Taiwan,Sinopac Financial Holdings Company Limited -2890.TW
Taiwan,"Yuanta Financial Holding Co., Ltd. -2885.TW"
Taiwan,"The First Insurance Co., Ltd. -2852.TW"
Taiwan,"EnTie Commercial Bank Co., Ltd. -2849.TW"
Taiwan,"Taiwan Fire & Marine Insurance Co., Ltd. -2832.TW"
Taiwan,"Union Insurance Co., Ltd. -2816.TW"
Taiwan,"Taichung Commercial Bank Co., Ltd. -2812.TW"
Taiwan,Formosa International Hotels Corporation -2707.TW
Taiwan,First Hotel Company Ltd. -2706.TW
Taiwan,Wanhwa Enterprise Company -2701.TW
Taiwan,"Taiwan Navigation Co., Ltd. -2617.TW"
Taiwan,"Radium Life Technology Co., Ltd. -2547.TW"
Taiwan,Huang Hsiang Construction Corporation -2545.TW
Taiwan,"Hwang Chang General Contractor Co., Ltd -2543.TW"
Taiwan,Highwealth Construction Corp. -2542.TW
Taiwan,"Da-Cin Construction Co.,Ltd. -2535.TW"
Taiwan,"HUNG SHENG Construction Co., Ltd. -2534.TW"
Taiwan,Crowell Development Corp. -2528.TW
Taiwan,"Long Bon International Co.,Ltd -2514.TW"
Taiwan,Prince Housing & Development Corp. -2511.TW
Taiwan,"Taiwan Building Materials Co., Ltd. -2504.TW"
Taiwan,"Ampoc Far-East Co., Ltd. -2493.TW"
Taiwan,Walsin Technology Corporation -2492.TW
Taiwan,Zinwell Corporation -2485.TW
